Scopus Source ID,Title,CiteScore 2023,SNIP 2023,SJR 2023,SCIMAGO Best Quartile 2023,SCIMAGO Categories,Publisher,Type,Open Access,URL Scopus Source ID,Print ISSN,E-ISSN
14036,Theory into Practice,5.8,1.872,1.159,Q1,Education (Q1),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/14036,0040-5841,1543-0421
21100818505,Theory of Computing,2.6,1.26,1.268,Q1,Computational Theory and Mathematics (Q1); Theoretical Computer Science (Q1),"University of Chicago, Department of Computer Science",journal,No,https://www.scopus.com/sourceid/21100818505,,1557-2862
18699,"Theory, Culture and Society",4.2,2.461,1.162,Q1,Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1),SAGE,journal,No,https://www.scopus.com/sourceid/18699,0263-2764,1460-3616
21100207003,Theranostics,25.4,1.905,2.912,Q1,"Medicine (miscellaneous) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)",Ivyspring International Publisher,journal,Yes,https://www.scopus.com/sourceid/21100207003,1838-7640,
19700201154,Therapeutic Advances in Chronic Disease,6.2,0.857,1.031,Q1,Medicine (miscellaneous) (Q1),SAGE,journal,Yes,https://www.scopus.com/sourceid/19700201154,2040-6223,2040-6231
21100199817,Therapeutic Advances in Drug Safety,6.7,1.517,1.035,Q1,Pharmacology (medical) (Q1),SAGE,journal,Yes,https://www.scopus.com/sourceid/21100199817,2042-0986,2042-0994
19700200885,Therapeutic Advances in Endocrinology and Metabolism,7.7,1.318,1.301,Q1,"Endocrinology, Diabetes and Metabolism (Q1)",SAGE,journal,Yes,https://www.scopus.com/sourceid/19700200885,2042-0188,2042-0196
19700174916,Therapeutic Advances in Gastroenterology,6.7,1.067,1.189,Q1,Gastroenterology (Q1),SAGE,journal,Yes,https://www.scopus.com/sourceid/19700174916,1756-283X,1756-2848
21100783390,Therapeutic Advances in Hematology,4.3,0.915,1.258,Q1,Hematology (Q1),SAGE,journal,Yes,https://www.scopus.com/sourceid/21100783390,2040-6207,2040-6215
21100348991,Therapeutic Advances in Infectious Disease,5.3,0.983,1.015,Q1,Infectious Diseases (Q1); Pharmacology (medical) (Q1),SAGE,journal,Yes,https://www.scopus.com/sourceid/21100348991,2049-9361,2049-937X
19700175160,Therapeutic Advances in Medical Oncology,8.2,1.009,1.529,Q1,Oncology (Q1),SAGE,journal,Yes,https://www.scopus.com/sourceid/19700175160,1758-8340,1758-8359
19700201679,Therapeutic Advances in Musculoskeletal Disease,6.8,1.106,1.061,Q1,Orthopedics and Sports Medicine (Q1); Rheumatology (Q2),SAGE,journal,Yes,https://www.scopus.com/sourceid/19700201679,1759-720X,1759-7218
19700174913,Therapeutic Advances in Neurological Disorders,8.3,1.358,1.436,Q1,Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1),SAGE,journal,Yes,https://www.scopus.com/sourceid/19700174913,1756-2856,1756-2864
21101144620,Therapeutic Advances in Ophthalmology,4.5,1.122,0.856,Q1,Ophthalmology (Q1),SAGE Publications Ltd,journal,Yes,https://www.scopus.com/sourceid/21101144620,,2515-8414
21100787110,Therapeutic Advances in Psychopharmacology,7.9,1.258,1.179,Q1,Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1),SAGE,journal,Yes,https://www.scopus.com/sourceid/21100787110,2045-1253,2045-1261
14900154702,Therapeutic Advances in Respiratory Disease,6.9,0.952,1.179,Q1,Pharmacology (medical) (Q1); Pulmonary and Respiratory Medicine (Q1),SAGE,journal,Yes,https://www.scopus.com/sourceid/14900154702,1753-4658,1753-4666
21100239606,Therapeutic Innovation and Regulatory Science,3.4,0.94,0.637,Q1,"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Pharmacology (medical) (Q2); Public Health, Environmental and Occupational Health (Q2)",SAGE,journal,No,https://www.scopus.com/sourceid/21100239606,2168-4790,2168-4804
4700152233,Therapeutics and Clinical Risk Management,5.3,0.963,0.752,Q1,"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Safety Research (Q1); Chemical Health and Safety (Q2); Medicine (miscellaneous) (Q2); Pharmacology (medical) (Q2)",Dove Medical Press,journal,Yes,https://www.scopus.com/sourceid/4700152233,1176-6336,1178-203X
18903,Theriogenology,5.5,1.036,0.738,Q1,Animal Science and Zoology (Q1); Equine (Q1); Food Animals (Q1); Small Animals (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/18903,0093-691X,1879-3231
21100842663,Thermal Science and Engineering Progress,7.2,1.419,0.936,Q1,Fluid Flow and Transfer Processes (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/21100842663,,2451-9049
5600153226,Thesis Eleven,1.4,0.901,0.391,Q1,Cultural Studies (Q1); History (Q1); Political Science and International Relations (Q2); Sociology and Political Science (Q2),SAGE,journal,No,https://www.scopus.com/sourceid/5600153226,0725-5136,
22094,Thin-Walled Structures,9.6,1.959,1.527,Q1,Building and Construction (Q1); Civil and Structural Engineering (Q1); Mechanical Engineering (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/22094,0263-8231,
15330,Thinking and Reasoning,6.5,1.715,1.137,Q1,Experimental and Cognitive Psychology (Q1); Philosophy (Q1); Psychology (miscellaneous) (Q1),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/15330,1354-6783,1464-0708
5000154503,Thinking Skills and Creativity,7.3,2.166,1.162,Q1,Education (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/5000154503,1871-1871,
15471,Third World Quarterly,4.1,1.681,0.81,Q1,Development (Q1),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/15471,0143-6597,1360-2241
19104,Thorax,16.1,1.857,3.001,Q1,Pulmonary and Respiratory Medicine (Q1),BMJ Publishing Group,journal,No,https://www.scopus.com/sourceid/19104,0040-6376,1468-3296
20640,Thrombosis and Haemostasis,11.9,0.984,1.248,Q1,Hematology (Q1),Thieme,journal,No,https://www.scopus.com/sourceid/20640,0340-6245,2567-689X
20648,Thrombosis Research,14.6,1.126,1.098,Q1,Hematology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/20648,0049-3848,1879-2472
145676,Thunderbird International Business Review,4.3,0.761,0.507,Q1,"Political Science and International Relations (Q1); Business and International Management (Q2); Geography, Planning and Development (Q2)",Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/145676,1096-4762,
26727,Thyroid,12.3,2.076,1.889,Q1,"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1)",Mary Ann Liebert,journal,No,https://www.scopus.com/sourceid/26727,1050-7256,1557-9077
19700166804,Ticks and Tick-borne Diseases,6.9,1.092,1.021,Q1,Infectious Diseases (Q1); Insect Science (Q1); Parasitology (Q1); Microbiology (Q2),Elsevier,journal,No,https://www.scopus.com/sourceid/19700166804,1877-959X,1877-9603
13176,Tijdschrift Voor Economische en Sociale Geografie,10.6,1.546,1.191,Q1,"Economics and Econometrics (Q1); Geography, Planning and Development (Q1)",Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/13176,0040-747X,1467-9663
16000154770,Tijdschrift voor Sociale en Economische Geschiedenis,0.5,1.612,0.217,Q1,"History (Q1); Economics, Econometrics and Finance (miscellaneous) (Q3); Sociology and Political Science (Q3)",International Institute of Social History,journal,Yes,https://www.scopus.com/sourceid/16000154770,1572-1701,
18718,Time and Society,3.9,1.221,0.677,Q1,Sociology and Political Science (Q1),SAGE,journal,No,https://www.scopus.com/sourceid/18718,0961-463X,1461-7463
21100467801,Tissue Barriers,6.6,0.81,0.978,Q1,Histology (Q1); Biochemistry (Q2); Cell Biology (Q2),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/21100467801,2168-8362,2168-8370
11700154648,Tissue Engineering - Part B: Reviews,12.8,1.373,1.366,Q1,Biochemistry (Q1); Bioengineering (Q1); Biomaterials (Q1); Biomedical Engineering (Q1),Mary Ann Liebert,journal,No,https://www.scopus.com/sourceid/11700154648,1937-3368,1937-3376
17148,Tobacco Control,9.1,1.437,1.654,Q1,"Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1)",BMJ Publishing Group,journal,No,https://www.scopus.com/sourceid/17148,0964-4563,1468-3318
19700166506,Tobacco Induced Diseases,5.3,0.896,0.78,Q1,"Health (social science) (Q1); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)",Springer Nature,journal,Yes,https://www.scopus.com/sourceid/19700166506,1617-9625,2070-7266
21101036140,Tobacco Prevention and Cessation,1.8,0.626,0.565,Q1,"Health Professions (miscellaneous) (Q1); Health (social science) (Q2); Public Health, Environmental and Occupational Health (Q2); Epidemiology (Q3)",European Publishing,journal,Yes,https://www.scopus.com/sourceid/21101036140,,2459-3087
19900191735,Topics in Cognitive Science,8.5,1.707,1.068,Q1,Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Artificial Intelligence (Q2); Cognitive Neuroscience (Q2); Human-Computer Interaction (Q2),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/19900191735,1756-8757,1756-8765
21972,Topics in Current Chemistry,13.7,1.458,1.26,Q1,Chemistry (miscellaneous) (Q1),Springer Nature,journal,No,https://www.scopus.com/sourceid/21972,2365-0869,2364-8961
23288,Topics in Early Childhood Special Education,4.6,1.729,0.923,Q1,"Education (Q1); Public Health, Environmental and Occupational Health (Q1)",SAGE,journal,No,https://www.scopus.com/sourceid/23288,0271-1214,1538-4845
23289,Topics in Language Disorders,3.5,1.015,0.643,Q1,Linguistics and Language (Q1); Speech and Hearing (Q2),Wolters Kluwer Health,journal,No,https://www.scopus.com/sourceid/23289,0271-8294,1550-3259
17478,Topics in Spinal Cord Injury Rehabilitation,3.2,1.923,0.672,Q2,"Neurology (clinical) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2)",Thomas Land Publishers Inc.,journal,No,https://www.scopus.com/sourceid/17478,1082-0744,1945-5763
20653,Topics in Stroke Rehabilitation,5.1,1.302,0.835,Q1,Community and Home Care (Q1); Rehabilitation (Q1); Neurology (clinical) (Q2),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/20653,1074-9357,1945-5119
4700152866,Topoi,3.1,1.215,0.646,Q1,Philosophy (Q1),Springer Nature,journal,No,https://www.scopus.com/sourceid/4700152866,0167-7411,1572-8749
23729,Total Quality Management and Business Excellence,8.9,1.571,0.86,Q1,"Business, Management and Accounting (miscellaneous) (Q1)",Taylor & Francis,journal,No,https://www.scopus.com/sourceid/23729,1478-3363,1478-3371
17700156755,Tourism and Hospitality Research,7.4,1.329,0.833,Q1,"Geography, Planning and Development (Q1); Tourism, Leisure and Hospitality Management (Q2)",SAGE,journal,No,https://www.scopus.com/sourceid/17700156755,1467-3584,1742-9692
16543,Tourism Economics,9.3,1.664,1.257,Q1,"Geography, Planning and Development (Q1); Tourism, Leisure and Hospitality Management (Q1)",SAGE,journal,No,https://www.scopus.com/sourceid/16543,1354-8166,2044-0375
16544,Tourism Geographies,25.9,3.151,2.617,Q1,"Geography, Planning and Development (Q1); Tourism, Leisure and Hospitality Management (Q1)",Taylor & Francis,journal,No,https://www.scopus.com/sourceid/16544,1461-6688,1470-1340
16547,Tourism Management,24.1,3.212,3.352,Q1,"Development (Q1); Strategy and Management (Q1); Tourism, Leisure and Hospitality Management (Q1); Transportation (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/16547,0261-5177,0261-5177
21100202157,Tourism Management Perspectives,15.6,2.298,1.971,Q1,"Tourism, Leisure and Hospitality Management (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/21100202157,2211-9736,
19900191973,Tourism Planning and Development,6.8,1.093,0.681,Q1,"Development (Q1); Business and International Management (Q2); Tourism, Leisure and Hospitality Management (Q2)",Taylor & Francis,journal,No,https://www.scopus.com/sourceid/19900191973,2156-8316,2156-8324
16563,Tourism Recreation Research,11.3,1.359,0.921,Q1,"Cultural Studies (Q1); Geography, Planning and Development (Q1); Management, Monitoring, Policy and Law (Q1); Tourism, Leisure and Hospitality Management (Q2)",Taylor & Francis,journal,No,https://www.scopus.com/sourceid/16563,0250-8281,2320-0308
21100248909,Tourism Review,15.1,2.102,1.763,Q1,"Geography, Planning and Development (Q1); Tourism, Leisure and Hospitality Management (Q1)",Emerald,journal,No,https://www.scopus.com/sourceid/21100248909,1660-5373,1759-8451
145732,Tourist Studies,6.9,1.581,0.918,Q2,"Tourism, Leisure and Hospitality Management (Q2)",SAGE,journal,No,https://www.scopus.com/sourceid/145732,1468-7976,1741-3206
29568,Town Planning Review,3.4,0.578,0.701,Q1,"Geography, Planning and Development (Q1); Urban Studies (Q1)",Liverpool University Press,journal,No,https://www.scopus.com/sourceid/29568,0041-0020,1478-341X
25218,Toxicological Sciences,7.7,0.915,0.911,Q1,Toxicology (Q1),Oxford University Press,journal,No,https://www.scopus.com/sourceid/25218,1096-6080,1096-0929
25219,Toxicology,7.8,0.996,1.014,Q1,Toxicology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/25219,0300-483X,1879-3185
21100896682,Toxicon: X,6.5,1.03,0.87,Q1,Toxicology (Q1),Elsevier,journal,Yes,https://www.scopus.com/sourceid/21100896682,2590-1710,2590-1710
21100830708,Toxics,4.5,0.895,0.815,Q1,"Chemical Health and Safety (Q1); Health, Toxicology and Mutagenesis (Q2); Toxicology (Q2)",Multidisciplinary Digital Publishing Institute (MDPI),journal,Yes,https://www.scopus.com/sourceid/21100830708,,2305-6304
19700188352,Toxins,7.5,1.104,0.882,Q1,"Health, Toxicology and Mutagenesis (Q1); Toxicology (Q1)",Multidisciplinary Digital Publishing Institute (MDPI),journal,Yes,https://www.scopus.com/sourceid/19700188352,2072-6651,
11600154157,TQM Journal,9.1,1.625,0.941,Q1,"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Decision Sciences (miscellaneous) (Q2); Strategy and Management (Q2)",Emerald,journal,No,https://www.scopus.com/sourceid/11600154157,1754-2731,
17500154724,Trabajos de Prehistoria,2,1.227,0.696,Q1,Archeology (Q1); Archeology (arts and humanities) (Q1),CSIC Consejo Superior de Investigaciones Cientificas,journal,Yes,https://www.scopus.com/sourceid/17500154724,0082-5638,1988-3218
30867,TrAC - Trends in Analytical Chemistry,20,2.365,2.108,Q1,Analytical Chemistry (Q1); Environmental Chemistry (Q1); Spectroscopy (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/30867,0165-9936,1879-3142
56416,Traditiones,1.4,0.41,0.263,Q1,Cultural Studies (Q1); Music (Q1); Anthropology (Q2),"ZRC SAZU, Zalozba ZRC",journal,No,https://www.scopus.com/sourceid/56416,0352-0447,
19065,Traffic,8.1,0.863,1.854,Q1,Biochemistry (Q1); Cell Biology (Q1); Genetics (Q1); Molecular Biology (Q1); Structural Biology (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/19065,1398-9219,1600-0854
22112,Traffic Injury Prevention,3.6,0.997,0.615,Q1,"Safety Research (Q1); Public Health, Environmental and Occupational Health (Q2)",Taylor & Francis,journal,No,https://www.scopus.com/sourceid/22112,1538-9588,1538-957X
21101037149,"Training, Language and Culture",1.3,1.115,0.292,Q1,Cultural Studies (Q1); Linguistics and Language (Q2); Education (Q3),RUDN University,journal,Yes,https://www.scopus.com/sourceid/21101037149,2520-2073,2521-442X
21100793924,TRaNS: Trans-Regional and -National Studies of Southeast Asia,3,1.395,0.646,Q1,"Anthropology (Q1); Cultural Studies (Q1); History (Q1); Sociology and Political Science (Q1); Geography, Planning and Development (Q2)",Cambridge University Press,journal,No,https://www.scopus.com/sourceid/21100793924,2051-364X,2051-3658
27854,Transactions of Nonferrous Metals Society of China (English Edition),7.4,1.51,0.959,Q1,Condensed Matter Physics (Q1); Geotechnical Engineering and Engineering Geology (Q1); Materials Chemistry (Q1); Metals and Alloys (Q1),Nonferrous Metals Society of China/Zhongguo Youse Jinshu Xuehui,journal,No,https://www.scopus.com/sourceid/27854,1003-6326,2210-3384
24689,Transactions of the American Mathematical Society,2.3,1.511,1.581,Q1,Applied Mathematics (Q1); Mathematics (miscellaneous) (Q1),American Mathematical Society,journal,No,https://www.scopus.com/sourceid/24689,0002-9947,1088-6850
21101134425,Transactions of the American Mathematical Society Series B,1.7,1.555,1.235,Q1,Mathematics (miscellaneous) (Q1),American Mathematical Society,journal,Yes,https://www.scopus.com/sourceid/21101134425,,2330-0000
5800209484,Transactions of the American Philological Association,1.3,0.266,0.198,Q1,Classics (Q1); Literature and Literary Theory (Q1); Linguistics and Language (Q2),Johns Hopkins University Press,journal,No,https://www.scopus.com/sourceid/5800209484,0360-5949,1533-0699
21101049047,Transactions of the Association for Computational Linguistics,32.6,5.992,4.006,Q1,Artificial Intelligence (Q1); Communication (Q1); Computer Science Applications (Q1); Human-Computer Interaction (Q1); Linguistics and Language (Q1),MIT Press Journals,journal,Yes,https://www.scopus.com/sourceid/21101049047,,2307-387X
30902,Transactions of the Historic Society of Lancashire and Cheshire,0.2,0.66,0.203,Q1,History (Q1),Historic Society of Lancashire and Cheshire,journal,No,https://www.scopus.com/sourceid/30902,0140-332X,2398-1601
29214,Transactions of the Institute of British Geographers,7,1.929,1.6,Q1,"Earth-Surface Processes (Q1); Geography, Planning and Development (Q1)",Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/29214,0020-2754,1475-5661
21101092537,Transactions of the International Society for Music Information Retrieval,4.7,1.312,0.567,Q1,Library and Information Sciences (Q1); Linguistics and Language (Q1); Museology (Q1); Music (Q1),Ubiquity Press,journal,Yes,https://www.scopus.com/sourceid/21101092537,,2514-3298
21100967079,Transactions of the London Mathematical Society,1.4,1.518,0.96,Q1,Mathematics (miscellaneous) (Q1),Wiley-Blackwell,journal,Yes,https://www.scopus.com/sourceid/21100967079,,2052-4986
23937,Transactions of the Royal Historical Society,0.5,2.157,0.123,Q3,History (Q3),Cambridge University Press,journal,No,https://www.scopus.com/sourceid/23937,0080-4401,1474-0648
25451,Transactions of Tianjin University,12.5,1.201,1.502,Q1,Multidisciplinary (Q1),Tianjin Daxue/Tianjin University,journal,No,https://www.scopus.com/sourceid/25451,1006-4982,1995-8196
21100389313,Transactions on Emerging Telecommunications Technologies,8.9,0.997,0.886,Q1,Electrical and Electronic Engineering (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/21100389313,2161-5748,2161-3915
10300153305,Transboundary and Emerging Diseases,8.9,1.02,0.921,Q1,Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/10300153305,1865-1674,1865-1682
19700188453,Transcription,6.5,0.695,1.923,Q1,Biochemistry (Q1); Biotechnology (Q1); Genetics (Q1),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/19700188453,2154-1264,2154-1272
19928,Transcultural Psychiatry,5.1,1.243,0.812,Q1,Health (social science) (Q1); Psychiatry and Mental Health (Q2),SAGE,journal,No,https://www.scopus.com/sourceid/19928,1363-4615,1461-7471
21100197939,Transfer,4.6,1.581,1.097,Q1,Industrial Relations (Q1); Organizational Behavior and Human Resource Management (Q1),SAGE,journal,No,https://www.scopus.com/sourceid/21100197939,1024-2589,1996-7284
5800172619,Transformation,1.2,0.938,0.321,Q1,Religious Studies (Q1),SAGE,journal,No,https://www.scopus.com/sourceid/5800172619,0265-3788,1759-8931
27417,Transformation Groups,1.6,0.834,0.844,Q1,Algebra and Number Theory (Q1); Geometry and Topology (Q2),Springer Nature,journal,No,https://www.scopus.com/sourceid/27417,1083-4362,1531-586X
20186,Transfusion,4.7,1.001,1.033,Q1,Hematology (Q1); Immunology (Q2); Immunology and Allergy (Q2),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/20186,0041-1132,1537-2995
26088,Transfusion Medicine Reviews,11.6,1.522,1.349,Q1,Biochemistry (medical) (Q1); Clinical Biochemistry (Q1); Hematology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/26088,0887-7963,1532-9496
21100873344,Transgender Health,4.3,1.103,0.775,Q1,Gender Studies (Q1); Medicine (miscellaneous) (Q2),Mary Ann Liebert,journal,No,https://www.scopus.com/sourceid/21100873344,,2380-193X
21100979259,Transgender Studies Quarterly,1.9,1.553,0.425,Q1,Cultural Studies (Q1); Gender Studies (Q2),Duke University Press,journal,No,https://www.scopus.com/sourceid/21100979259,2328-9252,2328-9260
19700200913,Translation and Interpreting,1.9,0.696,0.463,Q1,Linguistics and Language (Q1); Literature and Literary Theory (Q1),"School of Humanities and Communication Arts, University of Western Sydney",journal,Yes,https://www.scopus.com/sourceid/19700200913,1836-9324,
19700200987,Translation and Interpreting Studies,2.1,1.481,0.501,Q1,Linguistics and Language (Q1); Literature and Literary Theory (Q1),John Benjamins Publishing Company,journal,No,https://www.scopus.com/sourceid/19700200987,1932-2798,1876-2700
21100904692,Translation and Translanguaging in Multilingual Contexts,1.2,1.07,0.382,Q1,Linguistics and Language (Q1); Literature and Literary Theory (Q1); Education (Q2),John Benjamins Publishing Company,journal,No,https://www.scopus.com/sourceid/21100904692,2352-1805,2352-1813
21101166963,Translation Matters,0.4,0.389,0.153,Q1,Literature and Literary Theory (Q1); Linguistics and Language (Q3),University of Porto Faculty of Arts and Humanities,journal,No,https://www.scopus.com/sourceid/21101166963,,2184-4585
21100820630,Translation Spaces(Netherland),4.9,2.943,1.607,Q1,Communication (Q1); Linguistics and Language (Q1); Literature and Literary Theory (Q1),John Benjamins Publishing Company,journal,No,https://www.scopus.com/sourceid/21100820630,2211-3711,2211-372X
5800220705,Translation Studies,2.1,1.413,0.733,Q1,Linguistics and Language (Q1),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/5800220705,1478-1700,1751-2921
21101053571,"Translation, Cognition and Behavior",2.2,1.316,0.768,Q1,Communication (Q1); Linguistics and Language (Q1),John Benjamins Publishing Company,journal,No,https://www.scopus.com/sourceid/21101053571,2542-5277,2542-5285
21100199546,Translational Behavioral Medicine,6.8,1.051,1.217,Q1,Applied Psychology (Q1); Behavioral Neuroscience (Q1),Springer Nature,journal,No,https://www.scopus.com/sourceid/21100199546,1869-6716,1613-9860
21100784787,Translational Gastroenterology and Hepatology,8.2,1.252,1.035,Q1,Gastroenterology (Q1); Hepatology (Q2),AME Publishing Company,journal,No,https://www.scopus.com/sourceid/21100784787,2224-476X,2224-4778
21100448905,Translational Lung Cancer Research,7.2,0.948,1.318,Q1,Oncology (Q1),Society for Translational Medicine (STM),journal,No,https://www.scopus.com/sourceid/21100448905,2218-6751,2226-4477
21100256102,Translational Neurodegeneration,19.5,2.374,3.371,Q1,Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Neurology (clinical) (Q1),Springer Nature,journal,Yes,https://www.scopus.com/sourceid/21100256102,,2047-9158
19700175014,Translational Oncology,8.4,1.035,1.263,Q1,Oncology (Q1); Cancer Research (Q2),Neoplasia Press,journal,Yes,https://www.scopus.com/sourceid/19700175014,1944-7124,1936-5233
19900191866,Translational Psychiatry,11.5,1.457,2.203,Q1,Biological Psychiatry (Q1); Cellular and Molecular Neuroscience (Q1); Psychiatry and Mental Health (Q1),Springer Nature,journal,Yes,https://www.scopus.com/sourceid/19900191866,2158-3188,
4700152753,Translational Research,15.7,1.327,1.913,Q1,"Biochemistry (medical) (Q1); Medicine (miscellaneous) (Q1); Physiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/4700152753,1931-5244,1878-1810
19400158804,Translational Stroke Research,13.8,1.543,1.595,Q1,Cardiology and Cardiovascular Medicine (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1),Springer Nature,journal,No,https://www.scopus.com/sourceid/19400158804,1868-4483,1868-601X
21100827467,Translational Vision Science and Technology,5.7,1.043,1.059,Q1,Biomedical Engineering (Q1); Ophthalmology (Q1),Association for Research in Vision and Ophthalmology,journal,Yes,https://www.scopus.com/sourceid/21100827467,,2164-2591
5800207581,Translator,1.2,1.161,0.481,Q1,Linguistics and Language (Q1); Communication (Q2),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/5800207581,1355-6509,
100147347,Transnational Corporations,4.5,1.413,0.482,Q1,"Political Science and International Relations (Q1); Business, Management and Accounting (miscellaneous) (Q2); Economics, Econometrics and Finance (miscellaneous) (Q2)",United Nations Publications,journal,No,https://www.scopus.com/sourceid/100147347,1014-9562,
21100269613,Transnational Environmental Law,6.1,2.282,0.964,Q1,"Law (Q1); Management, Monitoring, Policy and Law (Q1)",Cambridge University Press,journal,No,https://www.scopus.com/sourceid/21100269613,2047-1025,2047-1033
21100945723,Transnational Screens,0.6,1.11,0.219,Q1,Visual Arts and Performing Arts (Q1); Communication (Q3),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/21100945723,2578-5273,2578-5265
19278,Transplantation,8.5,1.185,1.371,Q1,Transplantation (Q1),Wolters Kluwer Health,journal,No,https://www.scopus.com/sourceid/19278,0041-1337,1534-6080
21101038539,Transplantation and Cellular Therapy,7,1.113,1.602,Q1,Cell Biology (Q1); Hematology (Q1); Immunology and Allergy (Q1); Molecular Medicine (Q1); Transplantation (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/21101038539,2666-6367,2666-6367
58112,Transplantation Reviews,7.5,1.526,1.062,Q1,Surgery (Q1); Transplantation (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/58112,0955-470X,1557-9816
20838,Transport Policy,12.1,1.725,1.742,Q1,"Geography, Planning and Development (Q1); Law (Q1); Transportation (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/20838,0967-070X,1879-310X
98982,Transport Reviews,17.7,3.905,3.016,Q1,Transportation (Q1),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/98982,0144-1647,1464-5327
20864,Transportation,10.7,1.614,1.363,Q1,Civil and Structural Engineering (Q1); Development (Q1); Transportation (Q1),Springer Nature,journal,No,https://www.scopus.com/sourceid/20864,0049-4488,1572-9435
21101053698,Transportation Engineering,8.1,1.741,0.873,Q1,"Aerospace Engineering (Q1); Automotive Engineering (Q1); Civil and Structural Engineering (Q1); Mechanical Engineering (Q1); Safety, Risk, Reliability and Quality (Q1)",Elsevier Ltd,journal,Yes,https://www.scopus.com/sourceid/21101053698,,2666-691X
21100316068,Transportation Geotechnics,8.1,1.838,1.329,Q1,Civil and Structural Engineering (Q1); Geotechnical Engineering and Engineering Geology (Q1); Transportation (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/21100316068,2214-3912,2214-3912
21100943534,Transportation Research Interdisciplinary Perspectives,12.9,1.666,1.484,Q1,"Automotive Engineering (Q1); Civil and Structural Engineering (Q1); Environmental Science (miscellaneous) (Q1); Geography, Planning and Development (Q1); Management Science and Operations Research (Q1); Transportation (Q1); Urban Studies (Q1)",Elsevier,journal,Yes,https://www.scopus.com/sourceid/21100943534,,2590-1982
20891,Transportation Research Part A: Policy and Practice,13.2,2.04,2.182,Q1,"Aerospace Engineering (Q1); Business, Management and Accounting (miscellaneous) (Q1); Civil and Structural Engineering (Q1); Management Science and Operations Research (Q1); Transportation (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/20891,0965-8564,
20892,Transportation Research Part B: Methodological,12.4,2.233,2.66,Q1,Civil and Structural Engineering (Q1); Management Science and Operations Research (Q1); Transportation (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/20892,0191-2615,
20893,Transportation Research Part C: Emerging Technologies,15.8,2.724,2.86,Q1,Automotive Engineering (Q1); Civil and Structural Engineering (Q1); Computer Science Applications (Q1); Management Science and Operations Research (Q1); Transportation (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/20893,0968-090X,
